id,term,category_parent,category_sub,name,professor,credit
31392,Ｓ１,総合科目,Ｅ（物質・生命）,生命科学,杉山 宗隆,1.0
31395,Ｓ１,要求科目,基礎実験,基礎実験Ⅲ(化学),実験担当,1.0
31853,Ｓ１,基礎科目,基礎実験,生命科学実験,山元 孝佳,2.0
31263,Ｓ１,基礎科目,既修外国語,日本語二列Ｃ,奥川 育子,1.0
31287,Ｓ１,総合科目,Ｅ（物質・生命）,現代生命科学Ⅰ（文科生、理一生）,笹川 昇,1.0
31604,Ｓ１,総合科目,Ｅ（物質・生命）,生物薬学概論,村田 茂穂,1.0
31657,Ｓ１,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (伊豆に学ぶプラス２０２０Ｓ１ 「感じる・考える・行動する」サイクルの発動),鴨田 重裕,1.0
30001,Ｓ,総合科目,Ｆ（数理・情報）,基礎統計,安藤 雅和,2.0
30002,Ｓ,総合科目,Ｅ（物質・生命）,有機反応化学,加藤 敬行,2.0
30003,Ｓ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅰ（ﾒﾃﾞｨｶﾙｹｱ3）,佐々木 一茂,1.0
30004,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,林 立梅,2.0
30005,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（第三外国語）,栗林 ゆき絵,2.0
30006,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（インテンシヴ）,アルベリック ドリブル,2.0
30007,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（インテンシヴ）,アガエス ジュリアン,2.0
30008,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（インテンシヴ）,Gutova Ekaterina,2.0
30012,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,古典語初級（ラテン語）Ⅰ,井上 秀太郎,2.0
30013,Ｓ,総合科目,Ａ（思想・芸術）,記号論理学Ⅰ（理科生）,岡本 賢吾,2.0
30014,Ｓ,総合科目,Ｂ（国際・地域）,現代文化人類学,古川 勇気,2.0
30016,Ｓ,総合科目,Ｅ（物質・生命）,振動・波動論,島田 宏,2.0
30017,Ｓ,総合科目,Ｅ（物質・生命）,宇宙科学Ⅰ（理科生）,鈴木 建,2.0
30018,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(物理学基礎)(Introductory Physics),甘蔗 寂樹,2.0
30019,Ｓ,総合科目,Ｅ（物質・生命）,物理学基礎(PEAK),甘蔗 寂樹,2.0
30020,Ｓ,基礎科目,数理科学、物質・生命科学,物理学基礎(PEAK),甘蔗 寂樹,2.0
31819,Ｓ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅱ（ﾒﾃﾞｨｶﾙｹｱ3）,佐々木 一茂,1.0
30021,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,瀧野 みゆき,2.0
30022,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,岩崎 徹,2.0
30023,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,平賀 優子,2.0
30024,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,志子田 祥子,2.0
30025,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,メズールール ジェルマン,2.0
30026,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,佐藤 光,2.0
30027,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,サーギル ジェームズ クリストファー,2.0
30028,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,堀越 庸一郎,2.0
30029,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,WONG Michelle,2.0
30030,Ｓ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅰ,佐々木 一茂,1.0
30031,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ナオミ バーマン,2.0
30032,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ハンセン キャサリン,2.0
30033,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,Kartika Diana,2.0
30034,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,VANDEN BUSSCHE Eric Armand,2.0
30035,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,TSAI Aurora Marjorie,2.0
30037,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,沈 尚玉,2.0
30038,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,BROOKS Britton,2.0
30039,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ディーエル グレゴリー ロジャース,2.0
30040,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ホールマン フランシス キャンドラー,2.0
30041,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,片山 晶子,2.0
30042,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,モレノ ペナランダ ラケル,2.0
30043,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）①,ドニャス ベレニャ アントニオ,2.0
30044,Ｓ,基礎科目,初修外国語,スペイン語二列,栗林 ゆき絵,2.0
30045,Ｓ,基礎科目,情報,情報,原田 至郎,2.0
30046,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）①,ロサレス パトリシア,2.0
30047,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）①,林 立梅,2.0
30048,Ｓ,基礎科目,初修外国語,フランス語一列①,飛嶋 隆信,2.0
30049,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（演習）①,マルコ ビオンディ,2.0
30050,Ｓ,基礎科目,初修外国語,ドイツ語二列,川喜田 敦子,2.0
30051,Ｓ,基礎科目,初修外国語,フランス語一列①,森元 庸介,2.0
30052,Ｓ,基礎科目,物質科学,熱力学,池田 昌司,2.0
30054,Ｓ,総合科目,Ｆ（数理・情報）,図形科学Ｂ,横山 ゆりか,2.0
30055,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,NADADUR KANNAN Rajalakshmi,2.0
30056,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,SEDDON Ryan John,2.0
30057,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,WEITEMIER Adam,2.0
30058,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ジェームズ エリンガー,2.0
30059,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,AKINDELE Tito,2.0
30060,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,神島 智子,2.0
30061,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,マニナン ジョン,2.0
30062,Ｓ,基礎科目,初修外国語,韓国朝鮮語一列①,河崎 啓剛,2.0
30063,Ｓ,基礎科目,情報,情報,辰己 丈夫,2.0
30064,Ｓ,基礎科目,初修外国語,スペイン語一列①,松尾 俊輔,2.0
30065,Ｓ,基礎科目,初修外国語,スペイン語二列,岡本 年正,2.0
30066,Ｓ,基礎科目,物質科学,熱力学,関野 恭弘,2.0
30067,Ｓ,基礎科目,初修外国語,中国語二列,大橋 義武,2.0
30069,Ｓ,基礎科目,初修外国語,中国語二列,毛 興華,2.0
30071,Ｓ,基礎科目,物質科学,熱力学,桃井 勉,2.0
30072,Ｓ,基礎科目,初修外国語,ドイツ語二列,有信 真美菜,2.0
30074,Ｓ,基礎科目,初修外国語,ドイツ語一列①,大石 紀一郎,2.0
30075,Ｓ,基礎科目,初修外国語,フランス語一列①,大森 晋輔,2.0
30083,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（演習）,鍾 非,2.0
30084,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（インテンシヴ）,アルベリック ドリブル,2.0
30085,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（演習）,菊池 真純,2.0
30086,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語中級（インテンシヴ）,ジ ミンギョン,2.0
30087,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,古典語中級（ラテン語）Ⅰ,井上 秀太郎,2.0
30088,Ｓ,総合科目,Ｃ（社会・制度）,教育臨床心理学,石垣 琢麿,2.0
30089,Ｓ,総合科目,Ｄ（人間・環境）,健康スポーツ医学,福井 尚志,2.0
30090,Ｓ,総合科目,Ｅ（物質・生命）,惑星地球科学Ⅱ(理科生),中村 尚,2.0
30091,Ｓ,総合科目,Ｆ（数理・情報）,ベクトル解析,加藤 晃史,2.0
30092,Ｓ,総合科目,Ｆ（数理・情報）,ベクトル解析,足助 太郎,2.0
30093,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(化学基礎)(Introductory Chemistry),ウッドワード・ジョナサン・ロジャー,2.0
30094,Ｓ,総合科目,Ｅ（物質・生命）,化学基礎(PEAK),ウッドワード・ジョナサン・ロジャー,2.0
30095,Ｓ,基礎科目,数理科学、物質・生命科学,化学基礎(PEAK),ウッドワード・ジョナサン・ロジャー,2.0
30160,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（第三外国語）,野里 紳一郎,2.0
30316,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（会話）,ラタンジオ リリアンヌ,2.0
30915,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語上級（会話）,王 雪萍,2.0
31309,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,関野 恭弘,2.0
31310,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,池田 昌司,2.0
31311,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,桃井 勉,2.0
31712,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (SDGsを学べる授業をつくろう),小原 優貴,2.0
31860,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（会話）,ラタンジオ リリアンヌ,2.0
30098,Ｓ,基礎科目,初修外国語,ロシア語一列①,安岡 治子,2.0
30099,Ｓ,基礎科目,初修外国語,ロシア語一列①,鳥山 祐介,2.0
30100,Ｓ,基礎科目,初修外国語,イタリア語一列①,山崎 彩,2.0
30101,Ｓ,基礎科目,初修外国語,イタリア語一列①,宮坂 真紀,2.0
30102,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,NADADUR KANNAN Rajalakshmi,2.0
30103,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,PULIDO ARCAS Jesus Alberto,2.0
30104,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ROBB Nigel,2.0
30105,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,RUIZ TADA Elisa,2.0
30106,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,SEDDON Ryan John,2.0
30107,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,テラシマ アレクサンドラ,2.0
30108,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,タヴァレス ヴァスケス ジエーゴ,2.0
30109,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,WEITEMIER Adam,2.0
30110,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,AKINDELE Tito,2.0
30111,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,BORDILOVSKAYA Anna,2.0
30112,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ホールマン フランシス キャンドラー,2.0
30114,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ナオミ バーマン,2.0
30115,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ジェームズ エリンガー,2.0
30116,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,マニナン ジョン,2.0
30117,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,モレノ ペナランダ ラケル,2.0
30118,Ｓ,基礎科目,初修外国語,スペイン語二列,渡辺 暁,2.0
30119,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,平沢 慎也,2.0
30120,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,瀧野 みゆき,2.0
30121,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,メズールール ジェルマン,2.0
30122,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,愛甲 雄一,2.0
30123,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,岩崎 徹,2.0
30124,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,堀越 庸一郎,2.0
30125,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,志子田 祥子,2.0
30126,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,WONG Michelle,2.0
30127,Ｓ,基礎科目,初修外国語,スペイン語一列①,岡本 年正,2.0
30128,Ｓ,基礎科目,情報,情報,笹田 耕一,2.0
30129,Ｓ,基礎科目,初修外国語,スペイン語二列,網野 徹哉,2.0
30130,Ｓ,基礎科目,初修外国語,中国語二列,張 政遠,2.0
30132,Ｓ,基礎科目,初修外国語,中国語二列,大橋 義武,2.0
30134,Ｓ,基礎科目,情報,情報,辰己 丈夫,2.0
30135,Ｓ,基礎科目,初修外国語,中国語二列,賈 黎黎,2.0
30136,Ｓ,基礎科目,初修外国語,ドイツ語一列①,三宅 晶子,2.0
30138,Ｓ,基礎科目,初修外国語,フランス語一列①,藤岡 俊博,2.0
30139,Ｓ,基礎科目,初修外国語,フランス語一列①,大池 惣太郎,2.0
30147,Ｓ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅱ(2S),佐々木 一茂,1.0
30148,Ｓ,基礎科目,社会科学,政治Ⅰ,鹿毛 利枝子,2.0
30149,Ｓ,基礎科目,社会科学,政治Ⅰ,上神 貴佳,2.0
30150,Ｓ,基礎科目,社会科学,経済Ⅰ,岡地 迪尚,2.0
30151,Ｓ,基礎科目,社会科学,社会Ⅰ,山本 理奈,2.0
30152,Ｓ,基礎科目,人文科学,哲学Ⅰ,古荘 真敬,2.0
30153,Ｓ,基礎科目,人文科学,歴史Ⅰ,杉山 清彦,2.0
30154,Ｓ,基礎科目,人文科学,歴史Ⅰ,渡辺 美季,2.0
30155,Ｓ,基礎科目,人文科学,ことばと文学Ⅲ,矢田 勉,2.0
30157,Ｓ,基礎科目,人文科学,心理Ⅰ,四本 裕子,2.0
30159,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（第三外国語）,林 立梅,2.0
30161,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（インテンシヴ）,菊池 真純,2.0
30162,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ヘブライ語初級（第三外国語）,飯郷 友康,2.0
30163,Ｓ,総合科目,Ａ（思想・芸術）,比較文学,今橋 映子,2.0
30164,Ｓ,総合科目,Ｂ（国際・地域）,地域文化論Ⅰ,後藤 絵美,2.0
30165,Ｓ,総合科目,Ｂ（国際・地域）,国際関係(PEAK),鈴木 早苗,2.0
30166,Ｓ,総合科目,Ｄ（人間・環境）,人間行動基礎論（理科生）,本吉 勇,2.0
30168,Ｓ,総合科目,Ｅ（物質・生命）,生態学の基礎(PEAK),吉村 仁,2.0
30169,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(生態学の基礎)(Introduction to Ecology),吉村 仁,2.0
30170,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(国際関係) (International Relations: World Politics and Globalization),鈴木 早苗,2.0
30171,Ｓ,基礎科目,社会科学・人文科学,国際関係(PEAK),鈴木 早苗,2.0
30172,Ｓ,総合科目,Ｅ（物質・生命）,生態学の基礎(PEAK),吉村 仁,2.0
31790,Ｓ,展開科目,社会科学ゼミナール,社会科学ゼミナール（経済・統計）,佐藤 俊樹,2.0
31874,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（第三外国語）,林 立梅,2.0
30113,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,神島 智子,2.0
30173,Ｓ,基礎科目,初修外国語,韓国朝鮮語一列①,三ツ井 崇,2.0
30174,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）①,ロサレス パトリシア,2.0
30175,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,WONG Michelle,2.0
30176,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,瀧野 みゆき,2.0
30177,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,メズールール ジェルマン,2.0
30178,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,高橋 和子,2.0
30179,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,加藤 恒昭,2.0
30180,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,平沢 慎也,2.0
30181,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）①,毛 興華,2.0
30182,Ｓ,基礎科目,情報,情報,福田 玄明,2.0
30183,Ｓ,基礎科目,初修外国語,中国語二列,白 春花,2.0
30184,Ｓ,基礎科目,初修外国語,中国語二列,斉 金英,2.0
30185,Ｓ,基礎科目,初修外国語,ドイツ語一列①,森井 裕一,2.0
30186,Ｓ,基礎科目,初修外国語,ドイツ語二列,有信 真美菜,2.0
30187,Ｓ,基礎科目,初修外国語,フランス語一列①,郷原 佳以,2.0
30188,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（演習）①,デルヴロワ ミカエル,2.0
30189,Ｓ,基礎科目,初修外国語,スペイン語二列,岡本 年正,2.0
30190,Ｓ,基礎科目,初修外国語,スペイン語二列,栗林 ゆき絵,2.0
30191,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）①,イサベル カルロス,2.0
30192,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）①,賈 黎黎,2.0
